patch_id,patch_id_s1,timestamp_s2,timestamp_s1,season_s2,season_s1,lon,lat,climatezone
S2A_MSIL2A_20170613T101032_65_50,S1B_IW_GRDH_1SDV_20170613T044822_34VER_65_50,2017-06-13 10:10:32,2017-06-13 04:48:22,0.99749,0.99749,22.57713,63.47462,27
S2A_MSIL2A_20170701T093031_55_32,S1B_IW_GRDH_1SDV_20170629T153202_35VPK_55_32,2017-07-01 09:30:31,2017-06-29 15:32:02,0.99631,0.99764,30.26132,62.74163,27
S2B_MSIL2A_20180515T112109_30_33,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_30_33,2018-05-15 11:21:09,2018-05-15 06:34:21,0.94941,0.94941,-8.58058,38.48597,8
S2A_MSIL2A_20170905T095031_77_58,S1A_IW_GRDH_1SDV_20170903T153258_35VNL_77_58,2017-09-05 09:50:31,2017-09-03 15:32:58,0.79928,0.80965,28.86038,63.38504,27
S2B_MSIL2A_20180515T094029_22_80,S1A_IW_GRDH_1SDV_20180516T044138_35VNJ_22_80,2018-05-15 09:40:29,2018-05-16 04:41:38,0.94941,0.95202,27.50462,61.36367,27
S2A_MSIL2A_20170701T093031_54_72,S1B_IW_GRDH_1SDV_20170629T153137_35VPK_54_72,2017-07-01 09:30:31,2017-06-29 15:31:37,0.99631,0.99764,30.19147,62.31201,27
S2B_MSIL2A_20170709T094029_30_40,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_30_40,2017-07-09 09:40:29,2017-07-09 04:31:59,0.98825,0.98825,27.73708,63.58911,27
S2A_MSIL2A_20171208T093351_86_39,S1A_IW_GRDH_1SDV_20171207T162450_34TEN_86_39,2017-12-08 09:33:51,2017-12-07 16:24:50,0.11651,0.12489,22.27157,42.91896,26
S2A_MSIL2A_20180228T101021_78_80,S1A_IW_GRDH_1SDV_20180228T154921_34WFS_78_80,2018-02-28 10:10:21,2018-02-28 15:49:21,0.55805,0.55805,24.97276,64.00297,27
S2A_MSIL2A_20180510T94032_10_31,S1A_IW_GRDH_1SDV_20180511T043205_35WPN_10_31,2018-05-10 09:40:32,2018-05-11 04:32:05,0.9353,0.93826,29.43039,65.46291,27
S2A_MSIL2A_20171101T094131_82_46,S1B_IW_GRDH_1SDV_20171101T042417_35VNK_82_46,2017-11-01 09:41:31,2017-11-01 04:24:17,0.42359,0.42359,28.92898,62.61541,27
S2B_MSIL2A_20180204T94160_53_86,S1A_IW_GRDH_1SDV_20180204T043253_35VPK_53_86,2018-02-04 09:41:55,2018-02-04 04:32:53,0.36662,0.36662,30.15259,62.16197,27
S2A_MSIL2A_20171121T112351_37_41,S1B_IW_GRDH_1SDV_20171121T064205_29SND_37_41,2017-11-21 11:23:51,2017-11-21 06:42:05,0.25986,0.25986,-8.47834,39.30037,8
S2A_MSIL2A_20180508T104031_15_77,S1A_IW_GRDH_1SDV_20180508T055029_31UGS_15_77,2018-05-08 10:40:31,2018-05-08 05:50:29,0.92919,0.92919,6.08685,50.57397,26
S2A_MSIL2A_20171101T094131_7_76,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_7_76,2017-11-01 09:41:31,2017-11-01 15:40:16,0.42359,0.42359,27.17318,62.30545,27
S2A_MSIL2A_20171104T095201_8_9,S1A_IW_GRDH_1SDV_20171104T165048_33TXN_8_9,2017-11-04 09:52:01,2017-11-04 16:50:48,0.39974,0.39974,16.46999,47.74172,26
S2B_MSIL2A_20180223T101019_87_35,S1A_IW_GRDH_1SDV_20180223T154131_34WFT_87_35,2018-02-23 10:10:19,2018-02-23 15:41:31,0.52004,0.52004,25.41195,65.37492,27
S2A_MSIL2A_20180527T093041_9_13,S1A_IW_GRDH_1SDV_20180525T153234_35VPK_9_13,2018-05-27 09:30:41,2018-05-25 15:32:34,0.97631,0.97251,29.19714,62.96704,27
S2A_MSIL2A_20180510T94032_35_82,S1A_IW_GRDH_1SDV_20180511T043205_35WPP_35_82,2018-05-10 09:40:32,2018-05-11 04:32:05,0.9353,0.93826,30.1184,65.79894,27
S2A_MSIL2A_20171101T94132_21_34,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_21_34,2017-11-01 09:41:32,2017-11-01 15:39:51,0.42359,0.42359,27.48994,61.85927,27
S2A_MSIL2A_20170905T095031_67_5,S1A_IW_GRDH_1SDV_20170903T153258_35VNL_67_5,2017-09-05 09:50:31,2017-09-03 15:32:58,0.79928,0.80965,28.65331,63.9585,27
S2B_MSIL2A_20170924T93021_43_18,S1A_IW_GRDH_1SDV_20170925T043256_35VPK_43_18,2017-09-24 09:30:21,2017-09-25 04:32:56,0.68913,0.68278,29.99519,62.89847,27
S2B_MSIL2A_20180515T112109_53_60,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_53_60,2018-05-15 11:21:09,2018-05-15 06:34:21,0.94941,0.94941,-8.26708,38.19243,8
S2B_MSIL2A_20180204T094159_81_2,S1A_IW_GRDH_1SDV_20180204T043318_35VNH_81_2,2018-02-04 09:41:59,2018-02-04 04:33:18,0.36662,0.36662,28.825,61.29525,27
S2B_MSIL2A_20180515T112109_57_75,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_57_75,2018-05-15 11:21:09,2018-05-15 06:34:21,0.94941,0.94941,-8.21401,38.02986,8
S2B_MSIL2A_20180204T094159_24_69,S1A_IW_GRDH_1SDV_20180204T043318_35VNH_24_69,2018-02-04 09:41:59,2018-02-04 04:33:18,0.36662,0.36662,27.53623,60.58461,27
S2A_MSIL2A_20171101T94132_21_11,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_21_11,2017-11-01 09:41:32,2017-11-01 15:39:51,0.42359,0.42359,27.49393,62.10701,27
S2A_MSIL2A_20180413T095031_30_27,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_30_27,2018-04-13 09:50:31,2018-04-13 16:19:57,0.82844,0.82844,21.58125,55.64784,26
S2B_MSIL2A_20170923T100019_58_22,S1B_IW_GRDH_1SDV_20170923T164942_33TWM_58_22,2017-09-23 10:00:19,2017-09-23 16:49:42,0.69543,0.69543,15.91811,46.70705,26
S2A_MSIL2A_20171221T112501_28_78,S1A_IW_GRDH_1SDV_20171221T064303_29SND_28_78,2017-12-21 11:25:01,2017-12-21 06:43:03,0.00699,0.00699,-8.60582,38.90078,8
S2B_MSIL2A_20170930T095019_53_21,S1B_IW_GRDH_1SDV_20170929T045032_34UEG_53_21,2017-09-30 09:50:19,2017-09-29 04:50:32,0.65027,0.65687,22.02143,55.70967,26
S2A_MSIL2A_20180526T100031_47_0,S1A_IW_GRDH_1SDV_20180526T045642_34WFU_47_0,2018-05-26 10:00:31,2018-05-26 04:56:42,0.97444,0.97444,24.55467,66.67334,27
S2B_MSIL2A_20180422T093029_28_70,S1A_IW_GRDH_1SDV_20180422T044621_34TEQ_28_70,2018-04-22 09:30:29,2018-04-22 04:46:21,0.86983,0.86983,21.42915,44.39144,26
S2B_MSIL2A_20180525T94030_89_87,S1A_IW_GRDH_1SDV_20180525T153234_35VNK_89_87,2018-05-25 09:40:30,2018-05-25 15:32:34,0.97251,0.97251,29.06199,62.17173,27
S2B_MSIL2A_20180204T094159_22_33,S1A_IW_GRDH_1SDV_20180204T043318_35VNH_22_33,2018-02-04 09:41:59,2018-02-04 04:33:18,0.36662,0.36662,27.49841,60.97262,27
S2B_MSIL2A_20180422T093029_51_75,S1A_IW_GRDH_1SDV_20180422T044621_34TEQ_51_75,2018-04-22 09:30:29,2018-04-22 04:46:21,0.86983,0.86983,21.77495,44.3356,26
S2A_MSIL2A_20180506T100031_20_87,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_20_87,2018-05-06 10:00:31,2018-05-07 05:09:48,0.92282,0.92604,15.32829,47.80789,26
S2A_MSIL2A_20180318T093031_5_3,S1A_IW_GRDH_1SDV_20180317T155512_35UMB_5_3,2018-03-18 09:30:31,2018-03-17 15:55:12,0.68389,0.6777,25.50563,55.89893,26
S2A_MSIL2A_20170813T112121_3_21,S1B_IW_GRDH_1SDV_20170812T063420_29SNC_3_21,2017-08-13 11:21:21,2017-08-12 06:34:20,0.90086,0.90449,-8.95199,38.61648,8
S2B_MSIL2A_20170808T094029_63_73,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_63_73,2017-08-08 09:40:29,2017-08-08 04:35:24,0.91838,0.91838,25.10033,54.23937,26
S2A_MSIL2A_20180508T104031_7_16,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_7_16,2018-05-08 10:40:31,2018-05-08 05:50:29,0.92919,0.92919,5.93653,50.33714,15
S2B_MSIL2A_20170914T093029_58_72,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_58_72,2017-09-14 09:30:29,2017-09-14 16:25:16,0.74967,0.74967,21.8808,44.36724,26
S2B_MSIL2A_20180201T093219_33_76,S1B_IW_GRDH_1SDV_20180130T162407_34TEP_33_76,2018-02-01 09:32:19,2018-01-30 16:24:07,0.34129,0.32482,21.4964,43.42579,26
S2A_MSIL2A_20180413T095031_71_57,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_71_57,2018-04-13 09:50:31,2018-04-13 16:19:57,0.82844,0.82844,22.35174,55.31826,26
S2B_MSIL2A_20180220T114339_21_4,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_21_4,2018-02-20 11:43:39,2018-02-19 06:38:51,0.49672,0.48886,-7.07685,54.0842,15
S2A_MSIL2A_20171101T094131_87_80,S1B_IW_GRDH_1SDV_20171101T042417_35VNK_87_80,2017-11-01 09:41:31,2017-11-01 04:24:17,0.42359,0.42359,29.02097,62.24776,27
S2A_MSIL2A_20180526T100031_46_67,S1A_IW_GRDH_1SDV_20180526T045642_34WFU_46_67,2018-05-26 10:00:31,2018-05-26 04:56:42,0.97444,0.97444,24.42793,65.95399,27
S2B_MSIL2A_20170817T101019_66_50,S1B_IW_GRDH_1SDV_20170817T045612_34WFS_66_50,2017-08-17 10:10:19,2017-08-17 04:56:12,0.88568,0.88568,24.72197,64.3331,27
S2A_MSIL2A_20170701T093031_79_68,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_79_68,2017-07-01 09:30:31,2017-06-30 15:24:21,0.99631,0.997,30.77436,62.34053,27
S2B_MSIL2A_20170914T093029_73_53,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_73_53,2017-09-14 09:30:29,2017-09-14 16:24:51,0.74967,0.74967,22.09381,43.67016,26
S2B_MSIL2A_20170808T094029_67_39,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_67_39,2017-08-08 09:40:29,2017-08-08 04:34:59,0.91838,0.91838,25.15757,54.607,26
S2B_MSIL2A_20180525T094029_89_19,S1A_IW_GRDH_1SDV_20180525T153259_35VNL_89_19,2018-05-25 09:40:29,2018-05-25 15:32:59,0.97251,0.97251,29.18017,63.80071,27
S2B_MSIL2A_20171015T104009_38_77,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_38_77,2017-10-15 10:40:09,2017-10-16 05:50:31,0.54908,0.542,6.41149,49.66559,15
S2B_MSIL2A_20171219T095409_81_77,S1B_IW_GRDH_1SDV_20171220T050937_33TWN_81_77,2017-12-19 09:54:09,2017-12-20 05:09:37,0.02388,0.01543,16.28639,47.00965,26
S2A_MSIL2A_20170905T95032_2_89,S1A_IW_GRDH_1SDV_20170903T153323_35WPN_2_89,2017-09-05 09:50:32,2017-09-03 15:33:23,0.79928,0.80965,29.17173,64.84206,27
S2A_MSIL2A_20170905T095031_19_24,S1B_IW_GRDH_1SDV_20170907T043202_35VNL_19_24,2017-09-05 09:50:31,2017-09-07 04:32:02,0.79928,0.78867,27.47398,63.76254,27
S2A_MSIL2A_20180527T093041_12_82,S1A_IW_GRDH_1SDV_20180525T153234_35VPK_12_82,2018-05-27 09:30:41,2018-05-25 15:32:34,0.97631,0.97251,29.21212,62.22329,27
S2A_MSIL2A_20180413T095031_65_48,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_65_48,2018-04-13 09:50:31,2018-04-13 16:19:57,0.82844,0.82844,22.24134,55.41649,26
S2B_MSIL2A_20180525T094029_53_77,S1A_IW_GRDH_1SDV_20180525T153259_35VNL_53_77,2018-05-25 09:40:29,2018-05-25 15:32:59,0.97251,0.97251,28.27528,63.1868,27
S2B_MSIL2A_20170924T093019_32_89,S1B_IW_GRDH_1SDV_20170924T155419_35UMB_32_89,2017-09-24 09:30:19,2017-09-24 15:54:19,0.68913,0.68913,26.04631,54.97693,26
S2A_MSIL2A_20180318T093031_23_85,S1B_IW_GRDH_1SDV_20180318T043418_35UMB_23_85,2018-03-18 09:30:31,2018-03-18 04:34:18,0.68389,0.68389,25.8764,55.01861,26
S2A_MSIL2A_20171101T094131_17_59,S1B_IW_GRDH_1SDV_20171101T154016_35VNK_17_59,2017-11-01 09:41:31,2017-11-01 15:40:16,0.42359,0.42359,27.40708,62.48807,27
S2B_MSIL2A_20170924T93020_60_62,S1A_IW_GRDH_1SDV_20170925T043256_35VPK_60_62,2017-09-24 09:30:20,2017-09-25 04:32:56,0.68913,0.68278,30.34208,62.41629,27
S2B_MSIL2A_20170927T94020_83_86,S1A_IW_GRDH_1SDV_20170925T043501_35ULB_83_86,2017-09-27 09:40:20,2017-09-25 04:35:01,0.66993,0.68278,25.43968,55.00301,26
S2A_MSIL2A_20180508T104031_10_13,S1A_IW_GRDH_1SDV_20180508T055029_31UGR_10_13,2018-05-08 10:40:31,2018-05-08 05:50:29,0.92919,0.92919,5.98908,50.36818,26
S2A_MSIL2A_20171201T112431_88_57,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_88_57,2017-12-01 11:24:31,2017-12-03 18:34:50,0.17498,0.15833,-7.80163,37.31959,8
S2B_MSIL2A_20180525T94031_39_22,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_39_22,2018-05-25 09:40:31,2018-05-24 15:40:16,0.97251,0.97051,27.93172,62.88411,27
S2B_MSIL2A_20180525T94030_35_15,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_35_15,2018-05-25 09:40:30,2018-05-24 15:39:51,0.97251,0.97051,27.79139,61.16515,27
S2B_MSIL2A_20180422T093029_30_5,S1A_IW_GRDH_1SDV_20180422T044556_34TEQ_30_5,2018-04-22 09:30:29,2018-04-22 04:45:56,0.86983,0.86983,21.46488,45.09348,26
S2B_MSIL2A_20180515T112110_10_8,S1B_IW_GRDH_1SDV_20180515T063356_29SND_10_8,2018-05-15 11:21:10,2018-05-15 06:33:56,0.94941,0.94941,-8.85335,39.65827,9
S2B_MSIL2A_20180509T092029_10_58,S1A_IW_GRDH_1SDV_20180511T043832_34TFN_10_58,2018-05-09 09:20:29,2018-05-11 04:38:32,0.93228,0.93826,22.37505,42.71245,26
S2B_MSIL2A_20170914T093029_62_66,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_62_66,2017-09-14 09:30:29,2017-09-14 16:25:16,0.74967,0.74967,21.94207,44.43157,26
S2B_MSIL2A_20170914T93030_41_77,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_41_77,2017-09-14 09:30:30,2017-09-14 16:24:51,0.74967,0.74967,21.61488,43.41441,26
S2B_MSIL2A_20170924T93021_1_89,S1A_IW_GRDH_1SDV_20170925T043256_35VPK_1_89,2017-09-24 09:30:21,2017-09-25 04:32:56,0.68913,0.68278,28.95353,62.15175,27
S2B_MSIL2A_20170906T101020_88_30,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_88_30,2017-09-06 10:10:20,2017-09-06 15:57:49,0.79401,0.79401,25.30032,64.53299,27
S2A_MSIL2A_20170905T095031_4_85,S1B_IW_GRDH_1SDV_20170907T043202_35VNL_4_85,2017-09-05 09:50:31,2017-09-07 04:32:02,0.79928,0.78867,27.1066,63.10632,27
S2B_MSIL2A_20180525T94030_86_12,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_86_12,2018-05-25 09:40:30,2018-05-24 15:39:51,0.97251,0.97051,28.93029,61.18603,27
S2B_MSIL2A_20180521T100029_47_89,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_47_89,2018-05-21 10:00:29,2018-05-21 04:48:58,0.96409,0.96409,24.20228,63.92501,27
S2B_MSIL2A_20170914T93030_55_81,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_55_81,2017-09-14 09:30:30,2017-09-14 16:24:51,0.74967,0.74967,21.82179,43.36989,14
S2B_MSIL2A_20180417T102019_85_17,S1A_IW_GRDH_1SDV_20180417T155012_34WFV_85_17,2018-04-17 10:20:19,2018-04-17 15:50:12,0.84748,0.84748,25.71973,67.35803,27
S2A_MSIL2A_20180527T93042_9_87,S1A_IW_GRDH_1SDV_20180525T153234_35VPK_9_87,2018-05-27 09:30:42,2018-05-25 15:32:34,0.97631,0.97251,29.13912,62.17056,27
S2A_MSIL2A_20180510T094031_67_62,S1A_IW_GRDH_1SDV_20180509T160338_35VLC_67_62,2018-05-10 09:40:31,2018-05-09 16:03:38,0.9353,0.93228,25.08415,56.15515,26
S2B_MSIL2A_20180204T94160_40_75,S1A_IW_GRDH_1SDV_20180204T043253_35VPK_40_75,2018-02-04 09:41:55,2018-02-04 04:32:53,0.36662,0.36662,29.86474,62.2868,27
S2B_MSIL2A_20180421T100029_39_27,S1A_IW_GRDH_1SDV_20180421T165046_33TWN_39_27,2018-04-21 10:00:29,2018-04-21 16:50:46,0.86549,0.86549,15.62976,47.55505,26
S2B_MSIL2A_20170817T101019_64_21,S1B_IW_GRDH_1SDV_20170817T045612_34WFS_64_21,2017-08-17 10:10:19,2017-08-17 04:56:12,0.88568,0.88568,24.71451,64.64598,27
S2A_MSIL2A_20171002T112111_63_31,S1A_IW_GRDH_1SDV_20171004T183515_29SNC_63_31,2017-10-02 11:21:11,2017-10-04 18:35:15,0.63734,0.62424,-8.1263,38.50509,8
S2A_MSIL2A_20171104T095201_16_25,S1A_IW_GRDH_1SDV_20171104T165048_33TXN_16_25,2017-11-04 09:52:01,2017-11-04 16:50:48,0.39974,0.39974,16.59274,47.56731,26
S2A_MSIL2A_20170905T095031_40_9,S1A_IW_GRDH_1SDV_20170903T153258_35VNL_40_9,2017-09-05 09:50:31,2017-09-03 15:32:58,0.79928,0.80965,27.99046,63.92147,27
S2B_MSIL2A_20170906T101020_69_28,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_69_28,2017-09-06 10:10:20,2017-09-06 15:57:49,0.79401,0.79401,24.8292,64.56757,27
S2A_MSIL2A_20180506T100031_79_37,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_79_37,2018-05-06 10:00:31,2018-05-07 05:09:48,0.92282,0.92604,16.28715,48.34098,26
S2B_MSIL2A_20180515T094029_29_69,S1A_IW_GRDH_1SDV_20180516T044138_35VNJ_29_69,2018-05-15 09:40:29,2018-05-16 04:41:38,0.94941,0.95202,27.66423,61.48149,27
S2B_MSIL2A_20180428T095029_0_8,S1A_IW_GRDH_1SDV_20180428T164243_33TXN_0_8,2018-04-28 09:50:29,2018-04-28 16:42:43,0.89445,0.89445,16.34225,47.75408,26
S2B_MSIL2A_20180204T94160_27_50,S1A_IW_GRDH_1SDV_20180204T043318_35VNJ_27_50,2018-02-04 09:41:55,2018-02-04 04:33:18,0.36662,0.36662,27.62327,61.68637,27
S2B_MSIL2A_20170927T94020_82_87,S1A_IW_GRDH_1SDV_20170925T043501_35ULB_82_87,2017-09-27 09:40:20,2017-09-25 04:35:01,0.66993,0.68278,25.42134,54.99199,26
S2A_MSIL2A_20171101T094131_74_79,S1B_IW_GRDH_1SDV_20171101T042417_35VNK_74_79,2017-11-01 09:41:31,2017-11-01 04:24:17,0.42359,0.42359,28.72144,62.26257,27
S2A_MSIL2A_20171208T093351_73_71,S1A_IW_GRDH_1SDV_20171207T162450_34TEN_73_71,2017-12-08 09:33:51,2017-12-07 16:24:50,0.11651,0.12489,22.07447,42.57518,26
S2A_MSIL2A_20180526T100031_54_61,S1A_IW_GRDH_1SDV_20180526T045642_34WFU_54_61,2018-05-26 10:00:31,2018-05-26 04:56:42,0.97444,0.97444,24.64784,66.01361,27
S2A_MSIL2A_20171101T94132_40_61,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_40_61,2017-11-01 09:41:32,2017-11-01 15:39:51,0.42359,0.42359,27.91455,61.56623,27
S2B_MSIL2A_20180515T112110_83_40,S1B_IW_GRDH_1SDV_20180515T063356_29SND_83_40,2018-05-15 11:21:10,2018-05-15 06:33:56,0.94941,0.94941,-7.83806,39.30656,8
S2B_MSIL2A_20170927T094019_69_64,S1A_IW_GRDH_1SDV_20170925T043436_35VLC_69_64,2017-09-27 09:40:19,2017-09-25 04:34:36,0.66993,0.68278,25.12381,56.13419,26
S2A_MSIL2A_20171201T112431_24_39,S1B_IW_GRDH_1SDV_20171203T064230_29SNB_24_39,2017-12-01 11:24:31,2017-12-03 06:42:30,0.17498,0.15833,-8.66752,37.51989,8
S2B_MSIL2A_20170914T93030_2_65,S1A_IW_GRDH_1SDV_20170914T162451_34TEP_2_65,2017-09-14 09:30:30,2017-09-14 16:24:51,0.74967,0.74967,21.03689,43.54572,26
S2A_MSIL2A_20180413T095031_79_67,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_79_67,2018-04-13 09:50:31,2018-04-13 16:19:57,0.82844,0.82844,22.49889,55.2087,26
S2A_MSIL2A_20180510T094031_68_77,S1A_IW_GRDH_1SDV_20180509T160338_35VLC_68_77,2018-05-10 09:40:31,2018-05-09 16:03:38,0.9353,0.93228,25.11138,55.99381,26
S2B_MSIL2A_20170924T093019_46_61,S1B_IW_GRDH_1SDV_20170924T155419_35UMB_46_61,2017-09-24 09:30:19,2017-09-24 15:54:19,0.68913,0.68913,26.30353,55.28062,26
S2A_MSIL2A_20171002T112112_22_46,S1B_IW_GRDH_1SDV_20171004T064231_29SNB_22_46,2017-10-02 11:21:12,2017-10-04 06:42:31,0.63734,0.62424,-8.69499,37.44425,8
S2B_MSIL2A_20170927T094019_81_77,S1A_IW_GRDH_1SDV_20170925T043501_35VLC_81_77,2017-09-27 09:40:19,2017-09-25 04:35:01,0.66993,0.68278,25.36136,55.99738,26
S2B_MSIL2A_20180515T094029_39_13,S1A_IW_GRDH_1SDV_20180516T044113_35VNJ_39_13,2018-05-15 09:40:29,2018-05-16 04:41:13,0.94941,0.95202,27.90709,62.08338,27
S2B_MSIL2A_20180525T94030_32_44,S1B_IW_GRDH_1SDV_20180524T153951_35VNH_32_44,2018-05-25 09:40:30,2018-05-24 15:39:51,0.97251,0.97051,27.71741,60.85312,27
S2B_MSIL2A_20180511T100029_3_87,S1A_IW_GRDH_1SDV_20180511T043140_35WPR_3_87,2018-05-11 10:00:29,2018-05-11 04:31:40,0.93826,0.93826,29.4459,67.55242,27
S2B_MSIL2A_20180522T093029_24_15,S1A_IW_GRDH_1SDV_20180523T043256_35VPJ_24_15,2018-05-22 09:30:29,2018-05-23 04:32:56,0.9663,0.96844,29.47443,62.04265,27
S2B_MSIL2A_20170709T094029_26_15,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_26_15,2017-07-09 09:40:29,2017-07-09 04:31:59,0.98825,0.98825,27.64648,63.85879,27
S2B_MSIL2A_20180421T100029_61_65,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_61_65,2018-04-21 10:00:29,2018-04-21 16:50:21,0.86549,0.86549,15.97305,47.14233,26
S2B_MSIL2A_20170924T093019_28_19,S1B_IW_GRDH_1SDV_20170924T044040_35VNH_28_19,2017-09-24 09:30:19,2017-09-24 04:40:40,0.68913,0.68913,27.63442,61.12288,27
S2B_MSIL2A_20180201T093219_48_14,S1B_IW_GRDH_1SDV_20180130T162407_34TEP_48_14,2018-02-01 09:32:19,2018-01-30 16:24:07,0.34129,0.32482,21.72682,44.09445,26
S2B_MSIL2A_20171219T095409_71_58,S1B_IW_GRDH_1SDV_20171220T050937_33TWN_71_58,2017-12-19 09:54:09,2017-12-20 05:09:37,0.02388,0.01543,16.13289,47.21645,26
S2A_MSIL2A_20180205T100211_13_64,S1A_IW_GRDH_1SDV_20180207T045754_35VLJ_13_64,2018-02-05 10:02:11,2018-02-07 04:57:54,0.375,0.39168,23.5469,61.49326,27
S2B_MSIL2A_20180421T100029_38_66,S1A_IW_GRDH_1SDV_20180421T165021_33TWN_38_66,2018-04-21 10:00:29,2018-04-21 16:50:21,0.86549,0.86549,15.60895,47.13404,26
S2B_MSIL2A_20170906T101020_88_37,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_88_37,2017-09-06 10:10:20,2017-09-06 15:57:49,0.79401,0.79401,25.2885,64.45783,27
S2B_MSIL2A_20170808T094029_14_86,S1A_IW_GRDH_1SDV_20170808T043524_35ULA_14_86,2017-08-08 09:40:29,2017-08-08 04:35:24,0.91838,0.91838,24.20851,54.08174,26
S2B_MSIL2A_20180506T105029_73_7,S1A_IW_GRDH_1SDV_20180508T055029_31UER_73_7,2018-05-06 10:50:29,2018-05-08 05:50:29,0.92282,0.92919,4.24245,50.46472,15
S2B_MSIL2A_20180201T093219_48_22,S1B_IW_GRDH_1SDV_20180130T162407_34TEP_48_22,2018-02-01 09:32:19,2018-01-30 16:24:07,0.34129,0.32482,21.72577,44.00802,26
S2B_MSIL2A_20180428T095029_0_36,S1A_IW_GRDH_1SDV_20180428T164218_33TXN_0_36,2018-04-28 09:50:29,2018-04-28 16:42:18,0.89445,0.89445,16.33454,47.45183,26
S2B_MSIL2A_20180525T94030_36_72,S1B_IW_GRDH_1SDV_20180524T153926_35VNH_36_72,2018-05-25 09:40:30,2018-05-24 15:39:26,0.97251,0.97051,27.79822,60.55097,26
S2B_MSIL2A_20170831T095029_38_57,S1A_IW_GRDH_1SDV_20170831T164243_33UXP_38_57,2017-08-31 09:50:29,2017-08-31 16:42:43,0.82474,0.82474,16.96433,48.11547,26
S2A_MSIL2A_20171002T112111_46_38,S1A_IW_GRDH_1SDV_20171004T183515_29SNC_46_38,2017-10-02 11:21:11,2017-10-04 18:35:15,0.63734,0.62424,-8.36092,38.43091,8
S2A_MSIL2A_20180527T093041_1_66,S1B_IW_GRDH_1SDV_20180526T152354_36VVR_1_66,2018-05-27 09:30:41,2018-05-26 15:23:54,0.97631,0.97444,31.04032,63.29752,27
S2B_MSIL2A_20180506T105029_88_39,S1A_IW_GRDH_1SDV_20180508T055029_31UER_88_39,2018-05-06 10:50:29,2018-05-08 05:50:29,0.92282,0.92919,4.48519,50.1165,15
S2A_MSIL2A_20171121T112351_53_86,S1A_IW_GRDH_1SDV_20171121T183515_29SND_53_86,2017-11-21 11:23:51,2017-11-21 18:35:15,0.25986,0.25986,-8.26077,38.8126,8
S2A_MSIL2A_20180413T095031_64_42,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_64_42,2018-04-13 09:50:31,2018-04-13 16:19:57,0.82844,0.82844,22.22439,55.48136,26
S2B_MSIL2A_20180204T094159_62_29,S1A_IW_GRDH_1SDV_20180204T043318_35VNH_62_29,2018-02-04 09:41:59,2018-02-04 04:33:18,0.36662,0.36662,28.3868,61.00951,27
S2A_MSIL2A_20180527T093041_73_21,S1B_IW_GRDH_1SDV_20180526T152354_35VPK_73_21,2018-05-27 09:30:41,2018-05-26 15:23:54,0.97631,0.97444,30.69798,62.84943,27
S2B_MSIL2A_20180225T105019_68_48,S1A_IW_GRDH_1SDV_20180225T055027_31UER_68_48,2018-02-25 10:50:19,2018-02-25 05:50:27,0.53538,0.53538,4.14726,50.02319,15
S2B_MSIL2A_20180515T094029_64_10,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_64_10,2018-05-15 09:40:29,2018-05-17 15:48:02,0.94941,0.95457,28.48283,62.11072,27
S2B_MSIL2A_20180225T105019_84_21,S1A_IW_GRDH_1SDV_20180225T055027_31UER_84_21,2018-02-25 10:50:19,2018-02-25 05:50:27,0.53538,0.53538,4.42385,50.31154,15
